CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Level
SV-108153,1347,6,2863,4,2,2,422,Silver
JK-152052,1265,6,2905,4,2,2,422,Silver
ND-184604,1278,6,2894,4,2,2,422,Silver
IM-150703,1360,6,2891,4,2,2,422,Silver
RA-198852,1360,7,2886,4,2,2,422,Silver
SW-204554,1257,7,2922,4,2,2,422,Silver
SG-204701,1415,6,2933,4,2,2,422,Silver
DA-134502,1255,7,2972,4,2,2,422,Silver
MW-182352,1289,7,3020,4,2,2,422,Silver
Dl-136002,1255,6,2973,4,2,2,422,Silver
RB-97051,1277,7,4267,4,2,2,422,Silver
EM-139603,1397,6,4212,4,2,2,422,Silver
EL-137351,1387,6,4219,4,2,2,422,Silver
CC-125501,1418,6,4195,4,2,2,422,Silver
RC-198252,1335,7,4180,4,2,2,422,Silver
AH-101203,1401,6,4044,4,2,2,422,Silver
GM-145003,1328,7,4003,4,2,2,422,Silver
JO-151452,1370,7,4024,4,2,2,422,Silver
FC-143354,1279,7,3890,4,2,2,422,Silver
JL-151752,1282,6,3892,4,2,2,422,Silver
EB-137053,1359,7,3972,4,2,2,422,Silver
JD-160153,1307,7,3966,4,2,2,422,Silver
AB-102551,1285,7,4277,4,2,1,421,Bronze
AB-106002,1432,6,4276,4,2,1,421,Bronze
AB-101051,1311,7,4309,4,2,1,421,Bronze
FM-142151,1313,7,4305,4,2,1,421,Bronze
DJ-135102,1261,7,4513,4,2,1,421,Bronze
AJ-109602,1302,6,4502,4,2,1,421,Bronze
AJ-107954,1261,7,4501,4,2,1,421,Bronze
EM-138252,1377,6,4427,4,2,1,421,Bronze
BD-116351,1335,7,4867,4,2,1,421,Bronze
JP-155202,1300,7,4867,4,2,1,421,Bronze
NW-184003,1429,7,4823,4,2,1,421,Bronze
CM-123853,1248,6,4902,4,2,1,421,Bronze
DH-130754,1372,6,4933,4,2,1,421,Bronze
MS-177701,1246,7,4739,4,2,1,421,Bronze
JL-151751,1264,6,4745,4,2,1,421,Bronze
CC-126852,1360,7,4745,4,2,1,421,Bronze
VF-217153,1312,7,4802,4,2,1,421,Bronze
MF-176651,1336,7,4636,4,2,1,421,Bronze
LC-168701,1309,6,4570,4,2,1,421,Bronze
AH-100303,1253,6,4568,4,2,1,421,Bronze
DN-136903,1360,6,5290,4,2,1,421,Bronze
DV-134653,1285,7,5297,4,2,1,421,Bronze
AA-104802,1324,7,5253,4,2,1,421,Bronze
HR-148304,1254,7,5251,4,2,1,421,Bronze
EM-140952,1384,6,5336,4,2,1,421,Bronze
SE-201103,1250,7,5335,4,2,1,421,Bronze
PO-191951,1313,7,5331,4,2,1,421,Bronze
TS-212054,1293,7,5370,4,2,1,421,Bronze
CC-121452,1346,7,4945,4,2,1,421,Bronze
DK-128953,1367,7,5157,4,2,1,421,Bronze
MZ-173352,1250,7,5126,4,2,1,421,Bronze
PJ-90152,1291,6,5990,4,2,1,421,Bronze
LR-170352,1345,7,5989,4,2,1,421,Bronze
CM-121902,1370,6,5985,4,2,1,421,Bronze
SO-203351,1285,7,6035,4,2,1,421,Bronze
BS-117551,1377,7,6031,4,2,1,421,Bronze
MY-173801,1306,7,6052,4,2,1,421,Bronze
SC-208001,1298,6,6147,4,2,1,421,Bronze
DK-131502,1262,6,5970,4,2,1,421,Bronze
RP-192702,1360,6,5731,4,2,1,421,Bronze
JK-157302,1304,7,5638,4,2,1,421,Bronze
PS-190454,1331,7,6842,4,2,1,421,Bronze
PS-187602,1285,6,6533,4,2,1,421,Bronze
RD-199001,1369,6,6221,4,2,1,421,Bronze
JB-160001,1279,7,6316,4,2,1,421,Bronze
PS-189703,1254,7,6286,4,2,1,421,Bronze
NM-184454,1255,7,6461,4,2,1,421,Bronze
JK-161201,1260,6,6498,4,2,1,421,Bronze
SB-201854,1283,6,6411,4,2,1,421,Bronze
NW-184004,1267,7,7233,4,2,1,421,Bronze
DM-129551,1255,7,7348,4,2,1,421,Bronze
CS-124601,1390,7,8390,4,2,1,421,Bronze
KB-165851,1347,6,8274,4,2,1,421,Bronze
CD-122801,1267,7,10763,4,2,1,421,Bronze
TB-214004,1297,7,9134,4,2,1,421,Bronze
TS-216101,1303,6,8829,4,2,1,421,Bronze
Dp-132401,1346,6,9845,4,2,1,421,Bronze
PO-191801,1305,7,9211,4,2,1,421,Bronze
BM-117854,1313,10,1338,4,1,4,414,Bronze
TC-214754,1248,9,1245,4,1,4,414,Bronze
DK-31502,1307,10,1246,4,1,4,414,Bronze
BE-114103,1285,8,1131,4,1,4,414,Bronze
AB-102554,1261,9,914,4,1,4,414,Bronze
EH-139454,1312,8,684,4,1,4,414,Bronze
DB-133602,1333,8,1498,4,1,3,413,Bronze
NW-184001,1330,8,1550,4,1,3,413,Bronze
TT-212204,1278,8,1429,4,1,3,413,Bronze
TB-214003,1304,9,1622,4,1,3,413,Bronze
KB-163154,1391,9,1568,4,1,3,413,Bronze
CA-127753,1281,8,1635,4,1,3,413,Bronze
ME-177253,1260,8,1666,4,1,3,413,Bronze
CC-125502,1288,8,1689,4,1,3,413,Bronze
RB-196453,1393,8,1796,4,1,3,413,Bronze
TB-210553,1414,10,1897,4,1,3,413,Bronze
SG-204704,1278,8,1885,4,1,3,413,Bronze
TS-210853,1363,9,2015,4,1,3,413,Bronze
DL-128653,1270,9,1977,4,1,3,413,Bronze
SA-208301,1310,9,2320,4,1,3,413,Bronze
MW-182203,1369,11,2241,4,1,3,413,Bronze
JK-157303,1296,9,2188,4,1,3,413,Bronze
JS-59403,1296,9,2158,4,1,3,413,Bronze
NM-185204,1339,10,2163,4,1,3,413,Bronze
MH-181151,1279,9,2634,4,1,2,412,Bronze
RS-197653,1254,8,2702,4,1,2,412,Bronze
MD-178602,1353,9,2689,4,1,2,412,Bronze
MS-175303,1286,8,2710,4,1,2,412,Bronze
MT-180701,1304,10,2682,4,1,2,412,Bronze
KB-165854,1325,12,2745,4,1,2,412,Bronze
AA-106452,1328,9,2730,4,1,2,412,Bronze
TN-210403,1282,8,2779,4,1,2,412,Bronze
JC-157754,1253,9,2773,4,1,2,412,Bronze
LP-170803,1325,8,2799,4,1,2,412,Bronze
PO-188651,1270,8,2550,4,1,2,412,Bronze
FH-43652,1261,8,2561,4,1,2,412,Bronze
BP-110953,1425,8,2560,4,1,2,412,Bronze
JM-161951,1297,8,2539,4,1,2,412,Bronze
JL-151303,1252,10,2583,4,1,2,412,Bronze
NS-186404,1269,13,2966,4,1,2,412,Bronze
BC-111254,1297,9,2934,4,1,2,412,Bronze
PO-188653,1390,10,2952,4,1,2,412,Bronze
JP-161352,1286,10,2948,4,1,2,412,Bronze
RD-195854,1275,10,2913,4,1,2,412,Bronze
TS-216552,1376,8,2910,4,1,2,412,Bronze
BP-112903,1352,9,2908,4,1,2,412,Bronze
EA-140354,1247,13,2846,4,1,2,412,Bronze
BD-113202,1300,8,3189,4,1,2,412,Bronze
EH-141254,1247,10,3084,4,1,2,412,Bronze
PG-188951,1296,8,3381,4,1,2,412,Bronze
AG-103903,1284,8,3380,4,1,2,412,Bronze
JD-161503,1293,10,3425,4,1,2,412,Bronze
SJ-205001,1270,8,3292,4,1,2,412,Bronze
GZ-145451,1370,8,3355,4,1,2,412,Bronze
PF-191653,1417,8,3347,4,1,2,412,Bronze
IL-151003,1317,8,3630,4,1,2,412,Bronze
JD-157901,1423,8,3605,4,1,2,412,Bronze
CT-119952,1293,9,3598,4,1,2,412,Bronze
SJ-202151,1282,9,3535,4,1,2,412,Bronze
SP-208603,1300,8,3553,4,1,2,412,Bronze
SC-202604,1282,8,3732,4,1,2,412,Bronze
LL-168402,1306,8,4256,4,1,2,412,Bronze
CB-125354,1292,8,4247,4,1,2,412,Bronze
RD-199303,1282,10,3982,4,1,2,412,Bronze
BD-117251,1271,8,3901,4,1,2,412,Bronze
RP-198552,1401,9,4063,4,1,2,412,Bronze
SV-207854,1415,9,4106,4,1,2,412,Bronze
BT-114852,1255,9,4105,4,1,2,412,Bronze
JS-156853,1250,8,4132,4,1,2,412,Bronze
SA-208303,1263,8,4137,4,1,2,412,Bronze
EA-140353,1286,9,4285,4,1,1,411,Bronze
SR-207404,1291,8,4345,4,1,1,411,Bronze
TW-210252,1281,8,4511,4,1,1,411,Bronze
DL-133302,1299,9,4514,4,1,1,411,Bronze
VG-217903,1279,8,4462,4,1,1,411,Bronze
PF-191652,1439,9,5169,4,1,1,411,Bronze
MP-181752,1342,8,5065,4,1,1,411,Bronze
SC-207701,1291,10,5029,4,1,1,411,Bronze
JA-159702,1257,8,5016,4,1,1,411,Bronze
LB-167954,1247,8,4986,4,1,1,411,Bronze
SW-202751,1248,11,5470,4,1,1,411,Bronze
SC-207254,1282,11,5226,4,1,1,411,Bronze
BS-113803,1367,8,4614,4,1,1,411,Bronze
TG-213102,1306,11,4548,4,1,1,411,Bronze
DS-130303,1247,10,4547,4,1,1,411,Bronze
SG-208901,1247,8,4544,4,1,1,411,Bronze
BW-112003,1276,10,4557,4,1,1,411,Bronze
LT-171101,1306,8,4690,4,1,1,411,Bronze
PS-189702,1285,12,4672,4,1,1,411,Bronze
JK-156404,1275,9,4762,4,1,1,411,Bronze
HK-148904,1246,8,4877,4,1,1,411,Bronze
PO-191804,1255,9,4893,4,1,1,411,Bronze
NZ-185651,1327,8,9544,4,1,1,411,Bronze
EM-141401,1270,9,10563,4,1,1,411,Bronze
MD-178601,1250,9,9590,4,1,1,411,Bronze
LA-167804,1249,11,8674,4,1,1,411,Bronze
DO-134351,1256,8,9101,4,1,1,411,Bronze
CJ-120104,1284,8,11165,4,1,1,411,Bronze
MR-175452,1246,8,11500,4,1,1,411,Bronze
CL-125654,1379,12,10881,4,1,1,411,Bronze
AM-107051,1417,10,11719,4,1,1,411,Bronze
CR-126251,1411,12,13043,4,1,1,411,Bronze
BW-111101,1293,12,12267,4,1,1,411,Bronze
BN-114701,1275,10,13672,4,1,1,411,Bronze
SP-209202,1401,12,16566,4,1,1,411,Bronze
JH-161802,1356,12,8370,4,1,1,411,Bronze
LB-167951,1318,9,8487,4,1,1,411,Bronze
KW-164352,1363,10,7658,4,1,1,411,Bronze
ML-182652,1283,9,7379,4,1,1,411,Bronze
DM-129553,1360,9,7304,4,1,1,411,Bronze
AB-106001,1335,9,7148,4,1,1,411,Bronze
NC-183401,1309,10,7627,4,1,1,411,Bronze
MS-173654,1368,10,7445,4,1,1,411,Bronze
GM-144401,1332,9,7407,4,1,1,411,Bronze
NP-186702,1286,8,6412,4,1,1,411,Bronze
TH-211151,1318,8,6369,4,1,1,411,Bronze
JM-156552,1253,8,6473,4,1,1,411,Bronze
AR-105101,1332,11,6269,4,1,1,411,Bronze
BO-114252,1269,8,6314,4,1,1,411,Bronze
EH-141851,1366,9,6225,4,1,1,411,Bronze
AH-105851,1282,9,6205,4,1,1,411,Bronze
MF-182501,1305,8,6176,4,1,1,411,Bronze
JM-158652,1286,11,6585,4,1,1,411,Bronze
KN-163901,1303,9,6633,4,1,1,411,Bronze
EP-139151,1317,10,6827,4,1,1,411,Bronze
RB-195702,1283,10,6788,4,1,1,411,Bronze
ML-177551,1257,11,6767,4,1,1,411,Bronze
CC-124751,1290,9,7015,4,1,1,411,Bronze
AM-107054,1257,8,5665,4,1,1,411,Bronze
AO-108102,1283,10,5657,4,1,1,411,Bronze
LH-169001,1269,9,5730,4,1,1,411,Bronze
JM-156551,1310,10,5566,4,1,1,411,Bronze
RW-196901,1331,8,5650,4,1,1,411,Bronze
ML-182651,1286,10,5548,4,1,1,411,Bronze
CP-123404,1255,8,5889,4,1,1,411,Bronze
AF-108852,1257,13,5880,4,1,1,411,Bronze
TS-213702,1361,9,5879,4,1,1,411,Bronze
GD-145902,1438,9,5870,4,1,1,411,Bronze
SD-204854,1295,9,6121,4,1,1,411,Bronze
AB-100152,1347,12,6116,4,1,1,411,Bronze
AS-100903,1286,10,6112,4,1,1,411,Bronze
AG-103303,1277,10,6078,4,1,1,411,Bronze
VF-117151,1189,2,543,3,5,5,355,Gold
CS-19501,1230,2,533,3,5,5,355,Gold
AP-9152,1187,2,517,3,5,5,355,Gold
LW-168253,1227,2,469,3,5,5,355,Gold
JM-52502,1229,2,467,3,5,5,355,Gold
HR-48301,1243,1,331,3,5,5,355,Gold
SE-101102,1173,2,342,3,5,5,355,Gold
PO-88502,1222,2,358,3,5,5,355,Gold
JM-52652,1215,1,424,3,5,5,355,Gold
TC-111451,1243,3,417,3,5,5,355,Gold
KT-64802,1179,2,400,3,5,5,355,Gold
LT-71102,1172,2,379,3,5,5,355,Gold
KL-66452,1241,2,235,3,5,5,355,Gold
HG-49652,1194,1,246,3,5,5,355,Gold
PB-88051,1215,2,254,3,5,5,355,Gold
DK-28951,1241,2,254,3,5,5,355,Gold
SC-104402,1187,1,282,3,5,5,355,Gold
SC-208454,1226,2,281,3,5,5,355,Gold
TP-115651,1198,2,285,3,5,5,355,Gold
RB-97052,1244,1,285,3,5,5,355,Gold
JS-56851,1237,2,263,3,5,5,355,Gold
MS-77702,1221,2,322,3,5,5,355,Gold
CA-22651,1228,1,321,3,5,5,355,Gold
LC-68701,1199,2,294,3,5,5,355,Gold
GM-144553,1195,2,304,3,5,5,355,Gold
AB-2553,1215,2,313,3,5,5,355,Gold
KM-66602,1178,2,170,3,5,5,355,Gold
ST-105302,1221,2,166,3,5,5,355,Gold
SR-107401,1191,2,158,3,5,5,355,Gold
ML-182654,1195,2,162,3,5,5,355,Gold
BK-12601,1219,1,214,3,5,5,355,Gold
RM-96752,1201,1,212,3,5,5,355,Gold
RA-99151,1234,1,201,3,5,5,355,Gold
MO-79502,1193,2,222,3,5,5,355,Gold
RH-94952,1191,2,225,3,5,5,355,Gold
RB-93602,1188,2,233,3,5,5,355,Gold
DB-36152,1220,1,137,3,5,5,355,Gold
MS-73652,1206,1,133,3,5,5,355,Gold
MA-79952,1233,1,130,3,5,5,355,Gold
JG-58052,1228,2,128,3,5,5,355,Gold
JF-51901,1244,2,128,3,5,5,355,Gold
EL-137354,1172,2,125,3,5,5,355,Gold
VG-117902,1242,2,120,3,5,5,355,Gold
GK-46202,1195,1,116,3,5,5,355,Gold
SM-109501,1220,2,114,3,5,5,355,Gold
KS-63002,1201,1,109,3,5,5,355,Gold
MC-74252,1204,1,111,3,5,5,355,Gold
VG-118051,1230,2,85,3,5,5,355,Gold
MK-81602,1234,1,80,3,5,5,355,Gold
DP-33902,1195,1,91,3,5,5,355,Gold
SP-106201,1234,2,77,3,5,5,355,Gold
YC-118952,1194,1,70,3,5,5,355,Gold
AR-105402,1216,2,64,3,5,5,355,Gold
SC-207251,1194,2,61,3,5,5,355,Gold
AG-3902,1207,2,59,3,5,5,355,Gold
Dl-136003,1180,1,59,3,5,5,355,Gold
JW-59552,1201,1,58,3,5,5,355,Gold
SZ-200352,1220,1,57,3,5,5,355,Gold
KT-64652,1200,1,48,3,5,5,355,Gold
JH-61802,1208,1,34,3,5,5,355,Gold
DW-35852,1242,1,27,3,5,5,355,Gold
WB-118501,1209,1,30,3,5,5,355,Gold
MM-72601,1226,1,19,3,5,5,355,Gold
GB-45302,1208,1,21,3,5,5,355,Gold
CK-22051,1174,1,3,3,5,5,355,Gold
DD-135701,1205,2,551,3,5,4,354,Gold
KN-64502,1215,2,548,3,5,4,354,Gold
RS-97652,1218,2,565,3,5,4,354,Gold
AP-7202,1222,2,576,3,5,4,354,Gold
SC-102601,1240,1,633,3,5,4,354,Gold
MD-73503,1177,2,616,3,5,4,354,Gold
JL-51751,1219,1,691,3,5,4,354,Gold
TB-111902,1209,2,691,3,5,4,354,Gold
RD-95852,1205,1,704,3,5,4,354,Gold
SP-109202,1202,2,731,3,5,4,354,Gold
LA-167803,1178,2,832,3,5,4,354,Gold
SV-108151,1212,2,858,3,5,4,354,Gold
AG-3001,1240,2,866,3,5,4,354,Gold
JK-61202,1235,1,875,3,5,4,354,Gold
LP-70953,1211,2,769,3,5,4,354,Gold
EJ-41552,1235,2,792,3,5,4,354,Gold
BF-10202,1191,2,789,3,5,4,354,Gold
TH-211152,1202,2,903,3,5,4,354,Gold
DP-131052,1227,2,926,3,5,4,354,Gold
JP-55203,1207,2,881,3,5,4,354,Gold
VS-218203,1233,2,956,3,5,4,354,Gold
BE-14551,1241,1,937,3,5,4,354,Gold
Dp-132402,1185,2,980,3,5,4,354,Gold
TC-211454,1201,1,1038,3,5,4,354,Gold
SW-102752,1179,1,1025,3,5,4,354,Gold
DO-36452,1223,1,1112,3,5,4,354,Gold
EM-41402,1188,2,1262,3,5,4,354,Gold
PS-89702,1219,2,1339,3,5,4,354,Gold
CL-27001,1236,2,1393,3,5,3,353,Gold
MZ-75153,1173,2,1809,3,5,3,353,Gold
BF-109752,1214,2,2455,3,5,3,353,Gold
RB-196451,1245,3,2377,3,5,3,353,Gold
SG-104702,1223,2,2420,3,5,3,353,Gold
GZ-44701,1242,2,2619,3,5,2,352,Silver
AY-105552,1244,3,3023,3,5,2,352,Silver
TS-114302,1244,3,5288,3,5,1,351,Bronze
BT-14401,1216,4,541,3,4,5,345,Gold
BT-116803,1211,3,543,3,4,5,345,Gold
NC-85352,1233,4,469,3,4,5,345,Gold
CD-127903,1171,4,463,3,4,5,345,Gold
KL-166453,1221,4,457,3,4,5,345,Gold
PF-91652,1220,4,476,3,4,5,345,Gold
LH-67502,1220,3,433,3,4,5,345,Gold
DM-130153,1191,3,448,3,4,5,345,Gold
DW-131953,1184,4,526,3,4,5,345,Gold
JM-61951,1212,3,535,3,4,5,345,Gold
CC-21002,1240,3,507,3,4,5,345,Gold
DD-35702,1235,3,506,3,4,5,345,Gold
JB-54002,1177,4,506,3,4,5,345,Gold
TP-111302,1234,3,513,3,4,5,345,Gold
TP-214152,1213,3,504,3,4,5,345,Gold
JE-57151,1181,4,107,3,4,5,345,Gold
RB-194352,1225,3,93,3,4,5,345,Gold
FG-42601,1205,3,83,3,4,5,345,Gold
CD-27902,1226,3,121,3,4,5,345,Gold
GM-44402,1227,3,140,3,4,5,345,Gold
JP-61351,1181,3,231,3,4,5,345,Gold
QJ-92552,1221,3,223,3,4,5,345,Gold
MS-77701,1193,4,217,3,4,5,345,Gold
HW-149353,1174,4,195,3,4,5,345,Gold
BS-13801,1226,3,160,3,4,5,345,Gold
KT-164802,1229,3,159,3,4,5,345,Gold
AG-107654,1172,4,170,3,4,5,345,Gold
CL-18903,1187,3,181,3,4,5,345,Gold
BC-11252,1226,3,311,3,4,5,345,Gold
MS-78301,1234,3,305,3,4,5,345,Gold
NB-86552,1205,3,303,3,4,5,345,Gold
AG-105251,1229,3,324,3,4,5,345,Gold
BB-9902,1173,4,315,3,4,5,345,Gold
NZ-85651,1194,4,329,3,4,5,345,Gold
DJ-34201,1209,3,263,3,4,5,345,Gold
MO-179503,1171,3,266,3,4,5,345,Gold
LB-67951,1198,3,247,3,4,5,345,Gold
SJ-201251,1234,4,425,3,4,5,345,Gold
FC-43352,1205,3,425,3,4,5,345,Gold
MR-75452,1195,3,363,3,4,5,345,Gold
AB-106003,1179,3,377,3,4,5,345,Gold
DM-33451,1240,3,334,3,4,5,345,Gold
MO-178002,1200,3,355,3,4,5,345,Gold
GH-44851,1180,3,346,3,4,5,345,Gold
FH-42752,1229,3,79,3,4,5,345,Gold
AO-8103,1220,3,76,3,4,5,345,Gold
LA-67801,1173,3,559,3,4,4,344,Gold
CS-123552,1222,4,568,3,4,4,344,Gold
HA-49202,1185,4,571,3,4,4,344,Gold
BM-115752,1188,4,625,3,4,4,344,Gold
SC-204402,1220,3,631,3,4,4,344,Gold
JO-151453,1185,3,624,3,4,4,344,Gold
MR-175454,1220,4,640,3,4,4,344,Gold
AC-6152,1187,4,593,3,4,4,344,Gold
KB-166002,1181,4,598,3,4,4,344,Gold
KH-63602,1195,3,608,3,4,4,344,Gold
CS-121753,1213,3,602,3,4,4,344,Gold
SC-107252,1186,4,807,3,4,4,344,Gold
BN-15151,1194,4,773,3,4,4,344,Gold
ST-105301,1190,4,777,3,4,4,344,Gold
JS-59401,1229,3,755,3,4,4,344,Gold
CC-26702,1241,4,870,3,4,4,344,Gold
AM-7051,1231,4,867,3,4,4,344,Gold
CH-120703,1184,4,832,3,4,4,344,Gold
LR-70352,1240,3,813,3,4,4,344,Gold
AG-3002,1193,4,835,3,4,4,344,Gold
ML-180404,1174,3,742,3,4,4,344,Gold
SW-103501,1195,4,743,3,4,4,344,Gold
LB-67351,1232,3,743,3,4,4,344,Gold
TB-211903,1193,4,706,3,4,4,344,Gold
JF-54901,1194,3,709,3,4,4,344,Gold
LH-169002,1233,4,689,3,4,4,344,Gold
BV-12451,1223,3,685,3,4,4,344,Gold
RL-196152,1215,4,682,3,4,4,344,Gold
MM-82801,1237,3,664,3,4,4,344,Gold
MC-81001,1199,3,659,3,4,4,344,Gold
JL-51752,1222,4,662,3,4,4,344,Gold
BP-12302,1178,4,642,3,4,4,344,Gold
ND-183701,1202,3,652,3,4,4,344,Gold
CC-121001,1227,3,1317,3,4,4,344,Gold
SV-208154,1171,4,1271,3,4,4,344,Gold
ME-180104,1187,4,1257,3,4,4,344,Gold
EH-39451,1206,3,1244,3,4,4,344,Gold
NC-84152,1201,3,1215,3,4,4,344,Gold
MP-81752,1185,3,1225,3,4,4,344,Gold
HG-48452,1236,3,1223,3,4,4,344,Gold
RE-194052,1223,3,1122,3,4,4,344,Gold
AR-104053,1239,4,1182,3,4,4,344,Gold
KA-65252,1188,3,1022,3,4,4,344,Gold
DL-33152,1198,3,1031,3,4,4,344,Gold
SF-209651,1173,3,988,3,4,4,344,Gold
JR-56702,1223,4,1106,3,4,4,344,Gold
TM-214904,1225,3,1095,3,4,4,344,Gold
DB-129101,1225,4,1088,3,4,4,344,Gold
LO-71702,1193,3,933,3,4,4,344,Gold
FM-42152,1191,4,941,3,4,4,344,Gold
RF-97351,1213,3,951,3,4,4,344,Gold
PK-89101,1216,4,948,3,4,4,344,Gold
CK-22052,1188,4,947,3,4,4,344,Gold
RS-97651,1240,4,960,3,4,4,344,Gold
LW-72151,1227,3,896,3,4,4,344,Gold
SF-209652,1184,3,888,3,4,4,344,Gold
KB-164054,1212,3,909,3,4,4,344,Gold
CD-27901,1228,4,910,3,4,4,344,Gold
CR-128204,1180,3,1397,3,4,3,343,Gold
IL-151001,1241,4,1797,3,4,3,343,Gold
DK-28351,1202,3,1830,3,4,3,343,Gold
EH-41852,1216,3,1714,3,4,3,343,Gold
BF-110201,1207,3,1704,3,4,3,343,Gold
DS-130304,1188,4,1762,3,4,3,343,Gold
TH-111151,1214,4,1761,3,4,3,343,Gold
SK-199901,1233,4,1776,3,4,3,343,Gold
NG-83553,1198,3,1987,3,4,3,343,Gold
CP-20851,1237,3,1887,3,4,3,343,Gold
GT-147553,1221,4,1678,3,4,3,343,Gold
BS-113802,1188,4,1671,3,4,3,343,Gold
MA-179952,1217,4,1634,3,4,3,343,Gold
CC-22201,1205,3,1568,3,4,3,343,Gold
NC-186253,1202,3,1573,3,4,3,343,Gold
AO-108103,1216,4,1636,3,4,3,343,Gold
CR-127304,1173,4,1600,3,4,3,343,Gold
BD-15602,1185,3,1427,3,4,3,343,Gold
RK-193004,1214,3,1460,3,4,3,343,Gold
RB-93302,1234,3,2458,3,4,3,343,Gold
BV-112453,1219,3,2464,3,4,3,343,Gold
FG-142602,1186,4,2518,3,4,3,343,Gold
DJ-35101,1213,3,2406,3,4,3,343,Gold
MG-176804,1187,4,2351,3,4,3,343,Gold
JK-53701,1239,4,2350,3,4,3,343,Gold
CC-126103,1183,3,2152,3,4,3,343,Gold
GA-147252,1174,3,2145,3,4,3,343,Gold
EB-137503,1185,3,2109,3,4,3,343,Gold
PB-191053,1233,3,2587,3,4,2,342,Silver
AT-107351,1172,4,2586,3,4,2,342,Silver
MB-173053,1200,3,2573,3,4,2,342,Silver
TM-210103,1190,3,2611,3,4,2,342,Silver
TB-115201,1175,4,2540,3,4,2,342,Silver
DB-36151,1202,3,2686,3,4,2,342,Silver
AC-6601,1214,3,2666,3,4,2,342,Silver
PJ-188351,1198,3,2704,3,4,2,342,Silver
MA-175602,1223,4,2823,3,4,2,342,Silver
BW-12001,1228,3,2997,3,4,2,342,Silver
PB-191051,1183,4,2957,3,4,2,342,Silver
MG-176502,1232,4,2972,3,4,2,342,Silver
BP-10501,1215,4,2953,3,4,2,342,Silver
MG-181454,1179,4,3062,3,4,2,342,Silver
PV-89851,1239,4,3156,3,4,2,342,Silver
AS-1352,1187,4,3792,3,4,2,342,Silver
CR-26253,1234,3,3763,3,4,2,342,Silver
GM-45001,1199,3,3670,3,4,2,342,Silver
KD-163452,1226,4,3658,3,4,2,342,Silver
SD-204853,1222,4,3330,3,4,2,342,Silver
TS-215052,1174,4,3294,3,4,2,342,Silver
DH-136751,1187,3,3433,3,4,2,342,Silver
SM-100051,1199,3,4068,3,4,2,342,Silver
KC-165404,1192,4,3908,3,4,2,342,Silver
JP-155201,1241,4,3872,3,4,2,342,Silver
BO-114253,1192,4,3974,3,4,2,342,Silver
SM-103201,1171,4,3993,3,4,2,342,Silver
CC-26851,1226,4,3954,3,4,2,342,Silver
RA-199152,1219,4,4488,3,4,1,341,Bronze
KN-67052,1218,4,4514,3,4,1,341,Bronze
HR-147701,1194,4,4409,3,4,1,341,Bronze
EG-139001,1178,4,5381,3,4,1,341,Bronze
KM-167201,1209,3,5084,3,4,1,341,Bronze
NP-86851,1209,3,4655,3,4,1,341,Bronze
CM-118151,1172,4,4625,3,4,1,341,Bronze
GM-146954,1212,3,6051,3,4,1,341,Bronze
PS-190452,1233,4,7012,3,4,1,341,Bronze
QJ-192551,1181,4,6156,3,4,1,341,Bronze
BV-112451,1232,4,6258,3,4,1,341,Bronze
PJ-188352,1209,3,8509,3,4,1,341,Bronze
SW-103502,1201,5,501,3,3,5,335,Gold
ML-73951,1227,4,497,3,3,5,335,Gold
TS-111602,1200,4,484,3,3,5,335,Gold
JL-155051,1226,5,534,3,3,5,335,Gold
TS-114301,1213,4,523,3,3,5,335,Gold
AB-101501,1205,4,429,3,3,5,335,Gold
KW-64351,1242,4,427,3,3,5,335,Gold
JC-53401,1237,5,427,3,3,5,335,Gold
MH-74551,1202,4,457,3,3,5,335,Gold
DW-135404,1193,5,343,3,3,5,335,Gold
AG-103004,1213,4,367,3,3,5,335,Gold
HJ-148754,1221,5,359,3,3,5,335,Gold
VM-218354,1212,5,381,3,3,5,335,Gold
CV-22951,1205,4,387,3,3,5,335,Gold
RF-98402,1233,5,400,3,3,5,335,Gold
BF-12151,1212,5,399,3,3,5,335,Gold
RD-99001,1246,5,280,3,3,5,335,Gold
RA-98853,1220,5,291,3,3,5,335,Gold
CG-25201,1214,4,180,3,3,5,335,Gold
PH-87901,1209,4,177,3,3,5,335,Gold
AG-103904,1209,5,201,3,3,5,335,Gold
JC-153404,1209,4,72,3,3,5,335,Gold
MH-174403,1241,5,601,3,3,4,334,Gold
JF-53551,1227,4,575,3,3,4,334,Gold
NF-84753,1209,4,587,3,3,4,334,Gold
EH-139451,1215,5,562,3,3,4,334,Gold
AZ-7503,1243,4,672,3,3,4,334,Gold
MK-79053,1244,5,712,3,3,4,334,Gold
RR-95252,1184,5,702,3,3,4,334,Gold
AM-107053,1233,5,742,3,3,4,334,Gold
BB-109904,1200,5,744,3,3,4,334,Gold
HW-49352,1219,5,732,3,3,4,334,Gold
TB-213554,1241,5,834,3,3,4,334,Gold
BO-113502,1206,4,815,3,3,4,334,Gold
JO-155502,1227,4,756,3,3,4,334,Gold
Dl-136004,1214,5,756,3,3,4,334,Gold
JF-54902,1209,4,779,3,3,4,334,Gold
CS-118454,1186,5,1279,3,3,4,334,Gold
AZ-107502,1206,4,1287,3,3,4,334,Gold
TS-216553,1179,5,1308,3,3,4,334,Gold
